Abstract_noPunkt,ent_name,ent_type,Abstract
,COVID-19,GENE_OR_GENE_PRODUCT,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,"Hebei,",ORGANISM,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,Henan,ORGANISM,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,Jiangxi,ORGANISM_SUBSTANCE,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,Hubei,ORGANISM,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,Astragalus membranaceus,ORGANISM,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,Lonicera japonica,SIMPLE_CHEMICAL,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,sweet,TISSUE,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,lung,ORGAN,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,COVID-19,GENE_OR_GENE_PRODUCT,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,lung,ORGAN,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,spleen,ORGAN,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,stomach,ORGAN,"To dig out and analyze the drug rule of COVID-19 prevention prescriptions from provinces and cities by using Traditional Chinese Medicine Inheritance Support System, summarize and explore its potential new prescription. The Chinese medicine prevention programs for COVID-19 were collected and searched from the official website of the Health Commission and State Administration Medicine of Traditional Chinese Medicine of the country and provinces, autonomous regions, and municipalities. TCM prevention programs in 17 provinces including Heilongjiang, Beijing, Tianjin, Hebei, Henan, Jiangxi, Sichuan, Hubei, and Hunan, etc were received. A total of 82 herbs were included in 64 prescriptions, the most frequently used Chinese herbs were Astragalus membranaceus, Lonicera japonica, etc. Tonifying deficiency drugs with sweet and warm natures were used the most, the Chinese herbs distributed in the lung channel was the most in channel tropism drugs. Analysis by association rule, eight combinations of commonly used drugs were obtained. Based on entropy clustering method rule analysis, seven potential new prescriptions were obtained. Tonifying deficiency drugs are often used in various places to prevent COVID-19, focusing on the lung, spleen and stomach. Although the specific details are different, they all reflect the preventive thinking of traditional Chinese medicine."
,coronavirus,ORGANISM,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,COVID-19,SIMPLE_CHEMICAL,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,patients,ORGANISM,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,COVID-19,SIMPLE_CHEMICAL,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,NCP,SIMPLE_CHEMICAL,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,NCP,SIMPLE_CHEMICAL,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,NCP patients,CELL,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,patients,ORGANISM,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,patients,ORGANISM,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
,patients,ORGANISM,"Rationale: The increasing speed of confirmed 2019 novel coronavirus (COVID-19) cases is striking in China. The purpose of this study is to summarize the outcomes of patients with novel COVID-19 pneumonia (NCP) at our institution. Methods: In this single-center study, we retrospectively included 118 cases of NCP, from January 16, 2020 to February 4, 2020. The clinical outcomes were monitored up to February 11, 2020. The outcomes of NCP patients were phase summarized at our institution. Three kinds of responses to clinical treatment were defined and evaluated: 1) good, symptoms continually improved; 2) fair, symptoms not improved or relapsed; 3) poor, symptoms aggravated. The risk factors, including basal clinical characteristics, CT imaging features, and follow-up CT changes (no change, progress, and improvement) related to poor/fair outcomes, were also investigated. Results: Six patients were improved to no-emergency type, 2 remained the same, and 2 progressed to fatal type. Besides, 13 patients progressed from the common type group to the emergency group (3 in fatal type and 10 in severe type). Forty-two (35.6%) patients were discharged with a median hospital stay of 9.5 days (range, 4.0-15.0 days). Thus, the numbers in different responses were, 73 patients in good response group (4 emergency cases, 69 no-emergency cases), 28 in fair response group (3 emergency cases, 25 no-emergency cases), and 17 in poor response group (3 emergency cases, 14 no-emergency cases). No patient has died in our hospital to date. The median duration of progress observed from CT scans was 6 days (range, 2-14 days). The progression in abnormal imaging findings indicate a poor/fair response, whereas the alleviated symptoms seen from CT suggest a good response. Conclusion: Most cases are no-emergency type and have a favorable response to clinical treatment. Follow-up CT changes during the treatment can help evaluate the treatment response of patients with NCP."
